,year,전용면적(㎡)_x,price,employment_rate(%),GDP(won),economysc,consumeprc,migrationpop,bankloan(1bw),room,bath,버스노선수,단지명_enc,enc_가좌동,enc_고양동,enc_관산동,enc_대화동,enc_덕은동,enc_덕이동,enc_도내동,enc_동산동,enc_마두동,enc_백석동,enc_사리현동,enc_삼송동,enc_성사동,enc_성석동,enc_식사동,enc_신원동,enc_원흥동,enc_일산동,enc_장항동,enc_주교동,enc_주엽동,enc_중산동,enc_지축동,enc_탄현동,enc_토당동,enc_풍동,enc_행신동,enc_향동동,enc_화정동
5995,2017,58,21454,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,4,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5996,2017,84,25650,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,4,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5997,2017,99,51850,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5998,2017,134,59340,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5999,2017,162,73000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,2017,99,52162,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0023870568473167712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6001,2017,134,66140,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0023870568473167712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6002,2017,162,70500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0023870568473167712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6003,2017,132,59842,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6004,2017,101,51567,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6005,2017,132,61033,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6006,2017,157,63625,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6007,2017,59,32466,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6008,2017,70,39118,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6009,2017,84,46892,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6010,2017,49,32100,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6011,2017,67,40982,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6012,2017,84,47940,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6013,2017,54,26081,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6014,2017,70,32100,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6015,2017,84,37637,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,26,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6016,2017,54,12260,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6017,2017,57,12500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6018,2017,84,26452,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6019,2017,59,16950,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001591371231544514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6020,2017,84,21800,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001591371231544514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6021,2017,59,19383,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6022,2017,84,24500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6023,2017,114,31500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6024,2017,50,11700,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6025,2017,51,11700,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6026,2017,47,10000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0011493236672265935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6027,2017,38,8750,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6028,2017,45,10600,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6029,2017,48,9800,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.001414552205817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6030,2017,84,26555,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6031,2017,47,9956,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6032,2017,48,11000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6033,2017,51,11225,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6034,2017,47,10626,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.000795685615772257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6035,2017,65,12500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0019450092829988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6036,2017,68,13000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0019450092829988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6037,2017,75,13500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0019450092829988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6038,2017,51,12000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0011493236672265935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6039,2017,48,11700,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6040,2017,49,11300,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6041,2017,53,12700,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6042,2017,55,12000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6043,2017,60,10966,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0019450092829988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6044,2017,61,12500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0019450092829988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6045,2017,62,14800,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0019450092829988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6046,2017,48,10200,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0013261426929537619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6047,2017,64,12550,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6048,2017,52,11000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.000707276102908673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6049,2017,59,14800,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.00017681902572716824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6050,2017,35,8450,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6051,2017,42,11800,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6052,2017,41,11200,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0006188665900450889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6053,2017,53,9000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.00150296171868093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6054,2017,56,10900,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.00150296171868093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6055,2017,84,22700,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0012377331800901778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6056,2017,84,24850,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0008840951286358412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6057,2017,58,13383,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.000795685615772257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6058,2017,76,22814,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6059,2017,84,24475,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6060,2017,92,26500,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,7,0.0024754663601803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6061,2017,50,22445,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6062,2017,69,31161,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6063,2017,84,37083,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6064,2017,59,32915,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6065,2017,69,38669,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6066,2017,84,48991,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6067,2017,58,35597,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6068,2017,67,40131,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6069,2017,84,47965,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6070,2017,59,28044,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6071,2017,71,33125,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6072,2017,84,39529,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0026522853859075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6073,2017,101,55885,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6074,2017,117,56083,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6075,2017,134,63857,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6076,2017,172,70900,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6077,2017,59,32721,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0050393422332242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6078,2017,73,38400,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0050393422332242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6079,2017,84,49465,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0050393422332242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6080,2017,99,50640,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0050393422332242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6081,2017,126,54927,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0050393422332242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6082,2017,150,58850,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0050393422332242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6083,2017,101,51730,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6084,2017,130,59992,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6085,2017,159,62930,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6086,2017,33,18060,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6087,2017,49,25773,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6088,2017,40,21542,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6089,2017,49,27316,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6090,2017,58,26300,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6091,2017,74,31836,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6092,2017,57,25437,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6093,2017,77,31111,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6094,2017,42,21312,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6095,2017,49,23832,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6096,2017,59,28030,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002829104411634692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6097,2017,84,35300,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002829104411634692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6098,2017,59,26580,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6099,2017,73,30553,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6100,2017,42,24860,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6101,2017,49,26725,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0017681902572716825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6102,2017,100,47056,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6103,2017,130,50916,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6104,2017,189,62357,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6105,2017,101,48803,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6106,2017,134,59625,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6107,2017,163,60625,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6108,2017,197,62000,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0033595614888161968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6109,2017,101,41400,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6110,2017,131,55150,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6111,2017,160,57750,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.002298647334453187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6112,2017,101,49687,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6113,2017,131,52340,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6114,2017,101,44009,60.8,1760811.5,109.2,113.05,-120.0,1504333.3,3,2,12,0.0025638758730439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
